Business Unit,Set Id,Set Name,Answer Id,Answer Method,Answer User Id,Answered Time,Attribute,Entity Id,Entity Type Code,Instance Seq,Locale,Localized Value,Question Code,Uom Code,Value,Secondary CSV,Secondary Answer 1,Secondary Answer 2,Secondary Answer 3,Secondary Answer 4,Value Type,Session Id,Activity Id,Answer Subsite Id,Experiment Name,Is User Deactivated,Repetition,User Deactivated Reason,User Deactivated UserId,User Deactivated DateTime,Is Relative Deactivated,Relative Deactivated Reason,Relative Deactivated UserId,Relative Deactivated DateTime,Overall Deactivated Status,Planting Year,Season,Regional Hub,Product Material Id,Product Name,Product Brand,Internal Seed Material Id,Internal Seed Line Code,Internal Seed Pre-Commercial Name,Internal Seed Origin,Internal Seed Barcode,Internal SeedConstructs,Internal Seed Transgenic Events,Entry Id,Entry Deactivation Reason,Entry Rep Number,Subsite Name,Subsite Id,Site Name,Homesite Name,Plot Rep,Plot Column,Plot Range,Plot Id,Treatment Number,Treatment Id,Block Id,Variable 1 Condensed,Variable 1 Blocking Factory Only,Variable 1 Name,Variable 1 Level,Variable 1 Uom,Variable 2 Condensed,Variable 2 Blocking Factory Only,Variable 2 Name,Variable 2 Level,Variable 2 Uom,Variable 3 Condensed,Variable 3 Blocking Factory Only,Variable 3 Name,Variable 3 Level,Variable 3 Uom,Variable 4 Condensed,Variable 4 Blocking Factory Only,Variable 4 Name,Variable 4 Level,Variable 4 Uom,Experiment Design,Analysis Model,Experiment Id
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,55f21f4d-ec41-48e5-89e5-417221898fed,User Collected,JAKASK,2022-04-07T19:33:12Z,Primary Business,5050250,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,fc2c113e-b555-4ffd-a417-beb9e9b0aca1,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050250,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,13d3914c-9475-4698-9929-bf582aa27b7e,User Collected,JAKASK,2022-04-07T19:28:17Z,Primary Business,5050203,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,20c0ca19-9bf2-4c34-8711-eb7b01afd640,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050203,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,33744b5f-879c-45b1-bdcc-e59f555aa09e,User Collected,JAKASK,2022-04-07T19:28:57Z,Primary Business,5050208,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,fcaaad1c-b559-42fe-9753-6d0aa69d7310,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050208,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,16113957-8a19-41af-a1cd-11ea1c9b61c0,User Collected,JAKASK,2022-04-07T19:29:16Z,Primary Business,5050211,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,f2683922-ec6c-471e-9e1e-61f64a88fece,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050211,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,93f030ef-fb77-43d0-a835-8564fba45149,User Collected,JAKASK,2022-04-07T19:32:32Z,Primary Business,5050243,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,509c8e3c-ec99-4957-a76a-df55bac397c0,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050243,,,,,,,,,,,7,587438,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,9d166666-5cfa-4c00-87d9-5c381f6a6fcf,User Collected,JAKASK,2022-04-07T19:33:02Z,Primary Business,5050248,SET_ENTRY,C5972-I2,en-US,100,DSP,PCT,100,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,8eaa623e-7dca-4ec3-9509-faa911dfec9b,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050248,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,4168b130-9a53-4180-a399-bf972ef3c512,User Collected,JAKASK,2022-04-07T19:33:41Z,Primary Business,5050256,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,2d0bd319-b485-4aff-b23c-54be75c28662,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050256,,,,,,,,,,,9,587440,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,2c63ec1f-acfe-46ca-b990-f0842313300b,User Collected,JAKASK,2022-04-07T19:29:57Z,Primary Business,5050218,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,64fffab6-02a6-495c-8f05-e0a2e7d985ed,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050218,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,c12ebc1e-e47a-4c13-ab28-82c9eac996c3,User Collected,JAKASK,2022-04-07T19:28:38Z,Primary Business,5050205,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,eb9e659f-1c34-4e56-880b-be6295c9d3e3,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050205,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,2dd97a18-26be-4cc2-9e8e-d771c5750279,User Collected,JAKASK,2022-04-07T19:34:12Z,Primary Business,5050261,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,fe393891-c768-45f0-a596-1fdfe5e5039f,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050261,,,,,,,,,,,9,587440,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,5a1c33ea-8d55-4ed8-b0bc-04d37a5bef7f,User Collected,JAKASK,2022-04-07T19:34:39Z,Primary Business,5050266,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,52998c9e-4c8d-40e9-a14e-b774c33dbf20,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050266,,,,,,,,,,,10,587441,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,6edb8e5b-8eae-41d4-80f7-96439da21eed,User Collected,JAKASK,2022-04-07T19:29:10Z,Primary Business,5050210,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,f2e31f58-7ef0-40bb-a1a2-ca4030febe7b,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050210,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,64ed2be6-baa2-4d98-834c-f3d81b9734c4,User Collected,JAKASK,2022-04-07T19:28:28Z,Primary Business,5050204,SET_ENTRY,C5972-I2,en-US,10,DSP,PCT,10,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,ce9e10ff-6d77-4646-8715-44624c6d1c88,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050204,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,307385f2-f6be-43cc-b818-d530b94e71d3,User Collected,JAKASK,2022-04-07T19:31:10Z,Primary Business,5050230,SET_ENTRY,C5972-I2,en-US,70,DSP,PCT,70,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,f48912ed-1416-410d-ac34-1c0aefdbbac8,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050230,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,fffcc4ac-019d-480a-bbe6-9c7c8ada386f,User Collected,JAKASK,2022-04-07T19:30:28Z,Primary Business,5050222,SET_ENTRY,C5972-I2,en-US,100,DSP,PCT,100,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,8b1f3d84-8354-45dc-9a10-094269767248,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050222,,,,,,,,,,,5,587436,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,a3645cd0-8a95-4a8f-a764-ea2def892521,User Collected,JAKASK,2022-04-07T19:33:26Z,Primary Business,5050253,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,5e5940a4-eed3-44ea-a445-ea53745a512a,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050253,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,9ee6cd99-df99-44fc-8bc6-1a49304bd36c,User Collected,JAKASK,2022-04-07T19:35:15Z,Primary Business,5050268,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,4b79cb2e-4339-408e-8eb6-76aa44cea52e,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050268,,,,,,,,,,,10,587441,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,7798309f-8137-44ed-9a53-34bfccd97480,User Collected,JAKASK,2022-03-18T19:49:39Z,Primary Business,5050194,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,4e5851e5-482f-4d28-a613-f11467e9c9bf,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050194,,,,,,,,,,,1,587432,12249,"Fungicide 7969-246,
Application Rate (ppm) 10,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,7969-246,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,eb726081-f3eb-4c8e-bd2a-8ffc1591b1d5,User Collected,JAKASK,2022-04-07T19:31:54Z,Primary Business,5050236,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,e0d13cf8-1e05-460c-ac9a-0f7c5b3eeb04,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050236,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,99d15870-3d0f-4ed8-a951-e0a44f91a43d,User Collected,GMPXW,2022-04-12T14:05:48Z,Primary Business,5050191,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,b4cf4779-773d-4003-af4e-12661e87ec87,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050191,,,,,,,,,,,1,587432,12249,"Fungicide 7969-246,
Application Rate (ppm) 10,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,7969-246,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
